Date,Time,Temperature-C-01,Temperature-C-02,Temperature-C-03,Avg-Temperature,Rh-01,Rh-02,Rh-03,Rh-Average,Prec,Soil Moisture-1,Soil Moisture-2,Soil Moisture-3,M-Average,Light-01,Light-02,Light-03
19/6/2567,9:00:00,19.4,24.1,24.5,22.7,81.1,53.8,47.9,60.9,0,10,14,12,11.9,1499,1225,73
19/6/2567,10:00:00,19.1,24.1,24.5,22.6,81.1,54.9,50.2,62.1,0,10,14,12,11.9,3342,2249,67
19/6/2567,11:00:00,18.9,24.1,24.5,22.5,82.2,54.9,51.3,62.8,0,10,14,12,11.9,3387,1661,103
19/6/2567,12:00:00,18.6,24,24.4,22.3,83.2,56,52.4,63.9,0,9,12,11,10.6,2081,4101,107
19/6/2567,13:00:00,18.4,23.9,24.3,22.2,84.2,56,53.6,64.6,0,9,12,11,10.6,2436,2732,268
19/6/2567,14:00:00,18.2,23.9,24.3,22.1,84.2,57.1,53.6,65,0,10,14,12,11.9,3080,1935,226
19/6/2567,15:00:00,18.2,23.9,24.3,22.1,85.3,57.1,54.7,65.7,0,9,12,11,10.6,2937,2099,187
19/6/2567,16:00:00,18.2,23.9,24.3,22.1,86.3,58.2,57,67.2,0,9,12,11,10.6,601,1251,114
19/6/2567,17:00:00,18,24,24.4,22.1,86.3,59.4,58.1,67.9,0,9,12,11,10.6,300,532,29
19/6/2567,18:00:00,17.9,24,24.4,22.1,87.4,59.4,61.6,69.4,0,9,12,11,10.6,35,57,1
19/6/2567,19:00:00,17.9,23.9,24.3,22,87.4,60.5,63.8,70.6,0,9,12,11,10.6,0,0,0
19/6/2567,20:00:00,17.9,23.9,24.3,22,87.4,60.5,66.1,71.3,0,9,12,11,10.6,0,0,0
19/6/2567,21:00:00,17.9,23.8,24.2,21.9,87.4,60.5,68.4,72.1,0,9,12,11,10.6,0,0,0
19/6/2567,22:00:00,18.1,23.8,24.2,22,87.4,60.5,68.4,72.1,0,9,12,11,10.6,0,0,0
19/6/2567,23:00:00,18.2,23.8,24.2,22.1,88.4,60.5,69.5,72.8,0,9,12,11,10.6,0,0,0
20/6/2567,0:00:00,18.8,23.7,24.1,22.2,88.4,60.5,69.5,72.8,0,11,15,13,13.2,0,0,0
20/6/2567,1:00:00,19.5,23.5,24,22.3,88.4,60.5,70.7,73.2,0,12,17,15,14.5,0,0,0
20/6/2567,2:00:00,20.2,23.3,23.8,22.4,89.4,62.7,71.8,74.7,0,12,17,15,14.5,0,0,0
20/6/2567,3:00:00,20.8,23.2,23.6,22.5,89.4,65,71.8,75.4,0,12,17,15,14.5,0,0,0
20/6/2567,4:00:00,21.5,23.1,23.5,22.7,90.5,68.3,71.8,76.9,0,12,17,15,14.5,0,0,0
20/6/2567,5:00:00,22,23,23.4,22.8,90.5,68.3,73,77.3,0,12,17,15,14.5,0,0,0
20/6/2567,6:00:00,22.9,22.9,23.3,23,91.5,67.2,74.1,77.6,0,12,17,15,14.5,5,4,0
20/6/2567,7:00:00,23.9,22.9,23.3,23.4,91.5,69.4,74.1,78.4,0,12,17,15,14.5,260,409,11
20/6/2567,8:00:00,24.2,22.9,23.3,23.5,91.5,70.6,74.1,78.7,0,12,17,15,14.5,460,1181,75
20/6/2567,9:00:00,25.1,22.8,23.2,23.7,91.5,71.7,74.1,79.1,0,12,17,15,14.5,574,1692,142
20/6/2567,10:00:00,25.6,22.9,23.3,23.9,91.5,72.8,74.1,79.5,0,12,17,15,14.5,680,2269,201
20/6/2567,11:00:00,26.6,23,23.4,24.3,91.5,72.8,71.8,78.7,0,12,17,15,14.5,628,3144,99
20/6/2567,12:00:00,26.6,23,23.4,24.3,92.6,72.8,71.8,79.1,0,12,17,15,14.5,1139,2397,160
20/6/2567,13:00:00,27,22.9,23.3,24.4,93.6,73.9,73,80.2,0,12,17,15,14.5,5268,5068,222
20/6/2567,14:00:00,28.1,22.7,23.1,24.6,93.6,75,74.1,80.9,0,12,17,15,14.5,5693,3950,249
20/6/2567,15:00:00,28.5,22.7,23.1,24.8,93.6,75,75.2,81.3,0,12,17,15,14.5,4004,4749,127
20/6/2567,16:00:00,28.9,22.7,23.1,24.9,93.6,76.2,74.1,81.3,0,12,17,15,14.5,1868,1851,50
20/6/2567,17:00:00,29,22.6,23,24.8,94.6,76.2,74.1,81.6,0,12,17,15,14.5,719,665,39
20/6/2567,18:00:00,29.2,22.5,22.9,24.9,94.6,76.2,74.1,81.6,0,12,17,15,14.5,14,18,3
20/6/2567,19:00:00,29.8,22.6,23,25.1,94.6,77.3,75.2,82.4,0,12,17,15,14.5,0,0,0
20/6/2567,20:00:00,30.3,22.6,23,25.3,95.7,77.3,75.2,82.7,0,11,15,13,13.2,0,0,0
20/6/2567,21:00:00,30.6,22.6,23,25.4,95.7,77.3,75.2,82.7,0,12,17,15,14.5,0,0,0
20/6/2567,22:00:00,30.6,22.6,23,25.4,94.6,78.4,70.7,81.2,0,11,15,13,13.2,0,0,0
20/6/2567,23:00:00,30.9,22.8,23.2,25.6,94.6,79.5,69.5,81.2,0,11,15,13,13.2,0,0,0
21/6/2567,0:00:00,30.5,23.3,23.8,25.9,92.6,80.6,68.4,80.5,0,9,12,11,10.6,0,0,0
21/6/2567,1:00:00,30.5,23.9,24.3,26.2,92.6,81.8,66.1,80.1,0,10,14,12,11.9,0,0,0
21/6/2567,2:00:00,31.1,24.4,24.9,26.8,89.4,82.9,65,79.1,0,10,14,12,11.9,0,0,0
21/6/2567,3:00:00,31.8,24.9,25.3,27.3,88.4,84,67.3,79.9,0,10,14,12,11.9,0,0,0
21/6/2567,4:00:00,31.9,25.5,26,27.8,88.4,85.1,67.3,80.3,0,10,14,12,11.9,0,0,0
21/6/2567,5:00:00,32.1,26.6,27.1,28.6,87.4,86.2,65,79.5,0,10,14,12,11.9,0,0,0
21/6/2567,6:00:00,32.1,27.4,27.9,29.1,86.3,88.5,63.8,79.5,0,9,12,11,10.6,0,0,1
21/6/2567,7:00:00,32.8,27.8,28.3,29.6,87.4,89.6,63.8,80.3,0,10,14,12,11.9,67,100,15
21/6/2567,8:00:00,32.7,28,28.5,29.8,88.4,89.6,63.8,80.6,0,10,14,12,11.9,405,807,32
21/6/2567,9:00:00,33.3,28.1,28.6,30,90.5,89.6,63.8,81.3,0,10,14,12,11.9,797,1272,41
21/6/2567,10:00:00,33.3,28.8,29.3,30.5,91.5,90.7,62.7,81.6,0,10,14,12,11.9,1469,2138,50
21/6/2567,11:00:00,33.3,29,29.5,30.6,92.6,90.7,62.7,82,0,10,14,12,11.9,1083,2124,57
21/6/2567,12:00:00,33.3,29.6,30.2,31,92.6,89.6,62.7,81.6,0,10,14,12,11.9,2685,3058,77
21/6/2567,13:00:00,34.1,30.1,30.6,31.6,92.6,90.7,62.7,82,0,10,14,12,11.9,1786,4109,333
21/6/2567,14:00:00,34.2,30.7,31.3,32.1,93.6,91.8,62.7,82.7,0,10,14,12,11.9,1263,3230,324
21/6/2567,15:00:00,34.3,31,31.5,32.3,93.6,93,62.7,83.1,0,10,14,12,11.9,1371,3183,185
21/6/2567,16:00:00,34.7,31.2,31.7,32.5,94.6,94.1,62.7,83.8,0,9,12,11,10.6,814,1659,110
21/6/2567,17:00:00,34.2,31.5,32.1,32.6,94.6,94.1,62.7,83.8,0,9,12,11,10.6,342,630,54
21/6/2567,18:00:00,35,31.4,32,32.8,95.7,94.1,65,84.9,0,9,12,11,10.6,37,49,1
21/6/2567,19:00:00,34.2,31.6,32.2,32.7,95.7,95.2,66.1,85.7,0,9,12,11,10.6,0,0,0
21/6/2567,20:00:00,34.7,32.2,32.7,33.2,96.7,95.2,66.1,86,0,9,12,11,10.6,0,0,0
21/6/2567,21:00:00,35.1,32.4,33,33.5,95.7,95.2,67.3,86,0,9,12,11,10.6,0,0,0
21/6/2567,22:00:00,35.4,32.2,32.7,33.4,95.7,95.2,68.4,86.4,0,9,12,11,10.6,0,0,0
21/6/2567,23:00:00,35.3,32.4,33,33.5,95.7,96.3,67.3,86.4,0,9,12,11,10.6,0,0,0
22/6/2567,0:00:00,34.8,32.6,33.2,33.5,93.6,96.3,67.3,85.7,0,12,17,15,14.5,0,0,0
22/6/2567,1:00:00,35,32.9,33.5,33.8,91.5,97.4,67.3,85.4,0,12,17,15,14.5,0,0,0
22/6/2567,2:00:00,35.4,33,33.6,34,89.4,96.3,68.4,84.7,0,12,17,15,14.5,0,0,0
22/6/2567,3:00:00,34.8,33.2,33.9,34,87.4,97.4,67.3,84,0,11,15,13,13.2,0,0,0
22/6/2567,4:00:00,34.9,33.2,33.9,34,85.3,97.4,66.1,82.9,0,12,17,15,14.5,0,0,0
22/6/2567,5:00:00,35,33.6,34.2,34.3,83.2,98.6,66.1,82.6,0,12,17,15,14.5,0,0,0
22/6/2567,6:00:00,34.8,33.7,34.3,34.3,81.1,96.3,67.3,81.6,0,11,15,13,13.2,3,0,0
22/6/2567,7:00:00,34.6,34.2,34.9,34.5,78,96.3,68.4,80.9,0,11,15,13,13.2,262,0,15
22/6/2567,8:00:00,34.2,33.4,34,33.8,77,94.1,69.5,80.2,0,11,15,13,13.2,768,0,71
22/6/2567,9:00:00,34.5,34.1,34.7,34.4,73.8,94.1,70.7,79.5,0,11,15,13,13.2,1104,0,156
22/6/2567,10:00:00,33.4,34.2,34.9,34.2,71.8,94.1,71.8,79.2,0,11,15,13,13.2,1482,0,225
22/6/2567,11:00:00,32.6,34.2,34.9,33.9,68.6,95.2,74.1,79.3,0,9,12,11,10.6,2056,0,121
22/6/2567,12:00:00,32.1,34.6,35.2,34,67.6,95.2,74.1,79,0,9,12,11,10.6,1567,0,95
22/6/2567,13:00:00,31.9,34.4,35.1,33.8,66.6,94.1,75.2,78.6,0,9,12,11,10.6,3319,0,212
22/6/2567,14:00:00,31.7,33.5,34.1,33.1,64.5,93,76.4,77.9,0,9,12,11,10.6,2586,0,176
22/6/2567,15:00:00,31.3,34.7,35.3,33.8,62.4,90.7,77.5,76.9,0,9,12,11,10.6,3110,0,82
22/6/2567,16:00:00,30.9,34.9,35.5,33.8,62.4,89.6,78.7,76.9,0,9,12,11,10.6,1208,0,77
22/6/2567,17:00:00,30.4,35.1,35.7,33.7,61.4,89.6,79.8,76.9,0,10,14,12,11.9,430,0,26
22/6/2567,18:00:00,29.7,35.1,35.7,33.5,59.3,88.5,79.8,75.9,0,10,14,12,11.9,12,0,3
22/6/2567,19:00:00,28.9,35.3,36,33.4,58.2,88.5,79.8,75.5,0,10,14,12,11.9,0,0,0
22/6/2567,20:00:00,28.4,35.1,35.7,33.1,57.2,90.7,79.8,75.9,0,10,14,12,11.9,0,0,0
22/6/2567,21:00:00,28.3,35.1,35.7,33,53,91.8,80.9,75.3,0,10,14,12,11.9,0,0,0
22/6/2567,22:00:00,28.4,34.7,35.3,32.8,53,90.7,79.8,74.5,0,10,14,12,11.9,0,0,0
22/6/2567,23:00:00,28.7,34.8,35.4,32.9,52,89.6,80.9,74.2,0,10,14,12,11.9,0,0,0
23/6/2567,0:00:00,28.7,35.2,35.9,33.2,51,98.6,80.9,76.8,0,10,14,12,11.9,0,0,0
23/6/2567,1:00:00,28.8,34.9,35.5,33.1,52,96.3,80.9,76.4,0,10,14,12,11.9,0,1,0
23/6/2567,2:00:00,28.8,34.4,35.1,32.8,49.9,94.1,78.7,74.2,0,10,14,12,11.9,0,0,0
23/6/2567,3:00:00,28.9,34.9,35.5,33.1,48.9,91.8,78.7,73.1,0,9,12,11,10.6,0,0,0
23/6/2567,4:00:00,28.8,35.3,36,33.3,48.9,89.6,78.7,72.4,0,9,12,11,10.6,0,0,0
23/6/2567,5:00:00,28.8,34.1,34.7,32.5,47.8,85.1,77.5,70.2,0,9,12,11,10.6,0,0,0
23/6/2567,6:00:00,28.7,33.6,34.2,32.1,45.8,81.8,76.4,68,0,9,12,11,10.6,0,9,0
23/6/2567,7:00:00,28.4,33.6,34.2,32.1,46.8,78.4,76.4,67.2,0,9,12,11,10.6,65,297,22
23/6/2567,8:00:00,28.5,33.8,34.4,32.2,45.8,78.4,77.5,67.2,0,9,12,11,10.6,523,802,48
23/6/2567,9:00:00,28.5,33.5,34.1,32,45.8,77.3,75.2,66.1,0,9,12,11,10.6,828,1059,54
23/6/2567,10:00:00,28.5,33.2,33.9,31.9,44.7,76.2,73,64.6,0,9,12,11,10.6,1396,971,54
23/6/2567,11:00:00,28.7,32.9,33.5,31.7,44.7,75,69.5,63.1,0,11,15,13,13.2,1387,1485,57
23/6/2567,12:00:00,28.8,32.8,33.4,31.7,44.7,72.8,70.7,62.7,0,11,15,13,13.2,2000,1543,78
23/6/2567,13:00:00,28.5,32.6,33.2,31.4,43.7,70.6,70.7,61.6,0,11,15,13,13.2,2690,3850,231
23/6/2567,14:00:00,28.5,32.4,33,31.3,42.6,69.4,73,61.7,0,11,15,13,13.2,2113,3257,272
23/6/2567,15:00:00,28.3,32.2,32.7,31.1,42.6,67.2,73,60.9,0,11,15,13,13.2,2082,2691,133
23/6/2567,16:00:00,28.3,32,32.6,31,42.6,68.3,71.8,60.9,0,11,15,13,13.2,1082,1642,119
23/6/2567,17:00:00,28.3,31.9,32.5,30.9,42.6,67.2,70.7,60.2,0,11,15,13,13.2,406,426,48
23/6/2567,18:00:00,28.4,31.8,32.4,30.9,40.6,67.2,68.4,58.7,0,12,17,15,14.5,32,10,1
23/6/2567,19:00:00,28.4,31.6,32.2,30.7,40.6,66.1,68.4,58.3,0,12,17,15,14.5,0,1,0
23/6/2567,20:00:00,28.4,31.5,32.1,30.7,41.6,66.1,66.1,57.9,0,12,17,15,14.5,0,0,0
23/6/2567,21:00:00,28.4,31.5,32.1,30.7,40.6,62.7,65,56.1,0,12,17,15,14.5,0,0,0
23/6/2567,22:00:00,28.5,31.5,32.1,30.7,40.6,63.8,66.1,56.8,0,12,17,15,14.5,0,0,0
23/6/2567,23:00:00,28.5,31.5,32.1,30.7,39.5,61.6,63.8,55,0,12,17,15,14.5,0,0,0
24/6/2567,0:00:00,28.5,31.6,32.2,30.8,40.6,61.6,62.7,55,0,12,17,15,14.5,0,0,0
24/6/2567,1:00:00,28.5,31.5,32.1,30.7,39.5,60.5,62.7,54.2,0,12,17,15,14.5,1,0,0
24/6/2567,2:00:00,28.5,31.3,31.9,30.6,38.5,60.5,63.8,54.3,0,12,17,15,14.5,0,0,0
24/6/2567,3:00:00,28.4,31,31.5,30.3,40.6,57.1,65,54.2,0,12,17,15,14.5,0,0,0
24/6/2567,4:00:00,28.2,30.6,31.2,30,40.6,57.1,61.6,53.1,0,11,15,13,13.2,0,0,0
24/6/2567,5:00:00,28.2,30.4,31,29.9,42.6,56,61.6,53.4,0,11,15,13,13.2,0,0,0
24/6/2567,6:00:00,28.2,30.5,31.1,29.9,42.6,57.1,59.3,53,0,11,15,13,13.2,9,0,0
24/6/2567,7:00:00,28.2,30.4,31,29.9,43.7,56,58.1,52.6,0,11,15,13,13.2,285,162,8
24/6/2567,8:00:00,28.2,30.3,30.9,29.8,44.7,59.4,57,53.7,0,11,15,13,13.2,786,1091,69
24/6/2567,9:00:00,28.2,30.1,30.6,29.6,43.7,56,55.9,51.8,0,11,15,13,13.2,1041,2048,191
24/6/2567,10:00:00,28.1,29.9,30.4,29.5,45.8,54.9,57,52.5,0,11,15,13,13.2,954,2897,255
24/6/2567,11:00:00,28.1,29.6,30.2,29.3,46.8,53.8,57,52.5,0,9,12,11,10.6,1464,1426,237
24/6/2567,12:00:00,28.1,29.5,30.1,29.2,47.8,53.8,54.7,52.1,0,9,12,11,10.6,1522,2303,170
24/6/2567,13:00:00,28.1,29.4,30,29.2,48.9,53.8,54.7,52.5,0,9,12,11,10.6,3812,3203,221
24/6/2567,14:00:00,28.1,29.2,29.7,29,48.9,56,53.6,52.8,0,9,12,11,10.6,3223,3588,310
24/6/2567,15:00:00,28,29.2,29.7,29,49.9,51.5,54.7,52.1,0,9,12,11,10.6,2662,1829,178
24/6/2567,16:00:00,27.8,29.1,29.6,28.9,52,51.5,55.9,53.1,0,9,12,11,10.6,1619,729,57
24/6/2567,17:00:00,27.8,29,29.5,28.8,53,49.3,55.9,52.7,0,9,12,11,10.6,413,567,31
24/6/2567,18:00:00,27.7,29,29.5,28.7,56.2,50.4,57,54.5,0,9,12,11,10.6,10,45,4
24/6/2567,19:00:00,27.5,28.9,29.4,28.6,58.2,48.2,58.1,54.8,0,9,12,11,10.6,1,0,0
24/6/2567,20:00:00,27.4,28.8,29.3,28.5,60.3,49.3,59.3,56.3,0,10,14,12,11.9,0,0,0
24/6/2567,21:00:00,27.3,28.8,29.3,28.4,62.4,49.3,59.3,57,0,10,14,12,11.9,0,0,0
24/6/2567,22:00:00,27.3,28.6,29.1,28.3,62.4,50.4,58.1,57,0,10,14,12,11.9,0,0,0
24/6/2567,23:00:00,27.1,28.3,28.9,28.1,63.4,49.3,58.1,57,0,9,12,11,10.6,0,0,0
25/6/2567,0:00:00,27.1,28,28.5,27.9,63.4,48.2,58.1,56.6,0,9,12,11,10.6,0,0,0
25/6/2567,1:00:00,27,27.8,28.3,27.7,64.5,49.3,57,56.9,0,10,14,12,11.9,0,1,0
25/6/2567,2:00:00,27,27.4,27.9,27.4,65.5,49.3,58.1,57.6,0,9,12,11,10.6,0,0,0
25/6/2567,3:00:00,27,27.3,27.8,27.3,65.5,48.2,57,56.9,0,9,12,11,10.6,0,1,0
25/6/2567,4:00:00,27,27,27.5,27.2,65.5,48.2,58.1,57.3,0,9,12,11,10.6,0,0,0
25/6/2567,5:00:00,27,26.8,27.3,27,66.6,50.4,55.9,57.6,0,9,12,11,10.6,0,0,0
25/6/2567,6:00:00,26.8,26.6,27.1,26.8,67.6,52.6,57,59.1,0,9,12,11,10.6,0,8,0
25/6/2567,7:00:00,26.4,26.4,26.9,26.6,67.6,52.6,57,59.1,0,9,12,11,10.6,150,227,17
25/6/2567,8:00:00,26.2,26.3,26.8,26.4,67.6,51.5,57,58.7,0,9,12,11,10.6,1073,473,39
25/6/2567,9:00:00,26,26.2,26.6,26.3,67.6,53.8,58.1,59.8,0,9,12,11,10.6,2023,605,52
25/6/2567,10:00:00,25.8,26.3,26.8,26.3,67.6,54.9,57,59.8,0,9,12,11,10.6,2865,729,60
25/6/2567,11:00:00,25.5,26.2,26.6,26.1,65.5,54.9,58.1,59.5,0,11,15,13,13.2,1405,832,68
25/6/2567,12:00:00,25.5,26.4,26.9,26.3,65.5,56,61.6,61,0,12,17,15,14.5,2276,1120,115
25/6/2567,13:00:00,25.5,26.2,26.6,26.1,66.6,56,62.7,61.8,0,12,17,15,14.5,3169,4785,465
25/6/2567,14:00:00,25.4,25.8,26.3,25.8,67.6,57.1,65,63.2,0,12,17,15,14.5,3551,4662,436
25/6/2567,15:00:00,25.3,25.6,26.1,25.7,68.6,57.1,65,63.6,0,12,17,15,14.5,1805,2666,321
25/6/2567,16:00:00,25.3,25.5,26,25.6,67.6,58.2,66.1,64,0,12,17,15,14.5,713,1587,152
25/6/2567,17:00:00,25.4,25.4,25.9,25.6,67.6,59.4,66.1,64.4,0,12,17,15,14.5,553,783,53
25/6/2567,18:00:00,25.5,25.4,25.9,25.6,67.6,59.4,67.3,64.7,0,12,17,15,14.5,45,19,1
25/6/2567,19:00:00,25.5,25.3,25.8,25.5,68.6,60.5,68.4,65.8,0,12,17,15,14.5,0,0,0
25/6/2567,20:00:00,25.6,25.2,25.6,25.5,68.6,60.5,69.5,66.2,0,12,17,15,14.5,0,0,0
25/6/2567,21:00:00,25.6,25.2,25.6,25.5,68.6,60.5,69.5,66.2,0,12,17,15,14.5,0,0,0
25/6/2567,22:00:00,25.6,25.2,25.6,25.5,64.5,60.5,69.5,64.8,0,12,17,15,14.5,0,1,0
25/6/2567,23:00:00,25.6,25.1,25.5,25.4,63.4,60.5,69.5,64.5,0,12,17,15,14.5,0,1,0
26/6/2567,0:00:00,25.5,25,25.4,25.3,62.4,60.5,71.8,64.9,0,12,17,15,14.5,0,0,0
26/6/2567,1:00:00,25.9,24.9,25.3,25.3,60.3,60.5,71.8,64.2,0,12,17,15,14.5,1,0,0
26/6/2567,2:00:00,26.4,24.9,25.3,25.5,59.3,62.7,71.8,64.6,0,12,17,15,14.5,0,0,0
26/6/2567,3:00:00,26.7,24.7,25.2,25.5,61.4,65,73,66.4,0,12,17,15,14.5,1,0,0
26/6/2567,4:00:00,26.8,24.6,25.1,25.5,61.4,68.3,76.4,68.7,0,12,17,15,14.5,0,0,0
26/6/2567,5:00:00,27.3,24.5,25,25.6,59.3,68.3,77.5,68.4,0,12,17,15,14.5,0,0,0
26/6/2567,6:00:00,27.8,24.5,25,25.8,58.2,67.2,80.9,68.8,0,12,17,15,14.5,8,0,0
26/6/2567,7:00:00,27.8,24.5,25,25.8,58.2,69.4,83.2,70.3,0,11,15,13,13.2,215,226,10
26/6/2567,8:00:00,27.6,24.5,25,25.7,58.2,70.6,84.4,71.1,0,12,17,15,14.5,459,1026,60
26/6/2567,9:00:00,28.2,24.4,24.9,25.8,58.2,71.7,85.5,71.8,0,11,15,13,13.2,590,2250,102
26/6/2567,10:00:00,29,24.3,24.8,26,57.2,72.8,85.5,71.8,0,11,15,13,13.2,713,3239,132
26/6/2567,11:00:00,29.8,24.3,24.8,26.3,57.2,72.8,86.6,72.2,0,12,17,15,14.5,815,1753,186
26/6/2567,12:00:00,30.3,24.2,24.6,26.4,57.2,72.8,87.8,72.6,0,12,17,15,14.5,1101,1374,77
26/6/2567,13:00:00,29.9,24.1,24.5,26.2,57.2,73.9,87.8,73,0,12,17,15,14.5,4740,3059,114
26/6/2567,14:00:00,29.2,24.4,24.9,26.2,57.2,75,87.8,73.3,0,12,17,15,14.5,4618,2535,192
26/6/2567,15:00:00,29.7,24.7,25.2,26.5,57.2,75,88.9,73.7,0,12,17,15,14.5,2636,1191,149
26/6/2567,16:00:00,29.7,24.9,25.3,26.6,57.2,76.2,88.9,74.1,0,12,17,15,14.5,1565,1115,88
26/6/2567,17:00:00,30,24.9,25.3,26.7,57.2,76.2,90.1,74.5,0,12,17,15,14.5,767,377,28
26/6/2567,18:00:00,31.1,24.9,25.3,27.1,59.3,76.2,90.1,75.2,0,11,15,13,13.2,19,45,2
26/6/2567,19:00:00,30.9,24.9,25.3,27,60.3,77.3,90.1,75.9,0,11,15,13,13.2,0,0,0
26/6/2567,20:00:00,31.8,24.6,25.1,27.2,60.3,77.3,91.2,76.3,0,12,17,15,14.5,0,0,0
26/6/2567,21:00:00,32,24.4,24.9,27.1,61.4,77.3,91.2,76.6,0,13,18,16,15.9,0,0,0
26/6/2567,22:00:00,31.6,24.6,25.1,27.1,62.4,78.4,91.2,77.3,0,13,18,16,15.9,1,0,0
26/6/2567,23:00:00,32.5,25,25.4,27.6,61.4,79.5,91.2,77.4,0,15,20,17,17.2,1,0,0
27/6/2567,0:00:00,33.2,23.3,23.8,26.8,61.4,80.6,92.3,78.1,0,13,18,16,15.9,0,0,0
27/6/2567,1:00:00,33.1,23.9,24.3,27.1,61.4,81.8,92.3,78.5,0,12,17,15,14.5,0,0,0
27/6/2567,2:00:00,32.5,24.4,24.9,27.3,62.4,82.9,93.5,79.6,0,12,17,15,14.5,0,0,0
27/6/2567,3:00:00,32.4,24.9,25.3,27.5,61.4,84,93.5,79.6,0,12,17,15,14.5,0,0,0
27/6/2567,4:00:00,34,25.5,26,28.5,60.3,85.1,94.6,80,0,12,17,15,14.5,0,0,0
27/6/2567,5:00:00,33.6,26.6,27.1,29.1,60.3,86.2,94.6,80.4,0,12,17,15,14.5,0,0,0
27/6/2567,6:00:00,34.6,27.4,27.9,29.9,61.4,88.5,94.6,81.5,0,11,15,13,13.2,0,6,0
27/6/2567,7:00:00,34.9,27.8,28.3,30.3,62.4,89.6,94.6,82.2,0,12,17,15,14.5,214,326,26
27/6/2567,8:00:00,34.9,28,28.5,30.5,63.4,89.6,95.8,82.9,0,12,17,15,14.5,1008,701,62
27/6/2567,9:00:00,35.3,28.1,28.6,30.7,64.5,89.6,95.8,83.3,0,12,17,15,14.5,2223,779,68
27/6/2567,10:00:00,35.4,28.8,29.3,31.2,65.5,90.7,95.8,84,0,12,17,15,14.5,3205,788,73
27/6/2567,11:00:00,35.4,29,29.5,31.3,67.6,90.7,95.8,84.7,0,11,15,13,13.2,1730,821,86
27/6/2567,12:00:00,36.1,29.6,30.2,32,67.6,89.6,96.9,84.7,0,11,15,13,13.2,1354,1134,120
27/6/2567,13:00:00,35.8,30.1,30.6,32.2,68.6,90.7,98,85.8,0,11,15,13,13.2,3027,3332,343
27/6/2567,14:00:00,36.2,30.7,31.3,32.7,69.7,91.8,98,86.5,0,11,15,13,13.2,2507,3913,437
27/6/2567,15:00:00,35.7,31,31.5,32.7,70.7,93,98,87.2,0,11,15,13,13.2,1172,1926,264
27/6/2567,16:00:00,35.6,31.2,31.7,32.8,71.8,94.1,99.2,88.3,0,11,15,13,13.2,1096,1711,102
27/6/2567,17:00:00,35.3,31.5,32.1,32.9,72.8,94.1,98,88.3,0,11,15,13,13.2,364,701,32
27/6/2567,18:00:00,35,31.4,32,32.8,72.8,94.1,98,88.3,0,11,15,13,13.2,45,19,1
27/6/2567,19:00:00,34.7,31.6,32.2,32.8,72.8,95.2,98,88.7,0,12,17,15,14.5,0,1,0
27/6/2567,20:00:00,34.2,32.2,32.7,33,72.8,95.2,98,88.7,0,12,17,15,14.5,0,0,0
27/6/2567,21:00:00,34.3,32.4,33,33.2,73.8,95.2,98,89,0,12,17,15,14.5,0,0,0
27/6/2567,22:00:00,34.5,32.2,32.7,33.1,72.8,95.2,98,88.7,0,11,15,13,13.2,0,0,0
27/6/2567,23:00:00,34.6,32.4,33,33.3,73.8,96.3,96.9,89,0,11,15,13,13.2,0,1,0
28/6/2567,0:00:00,34.9,32.6,33.2,33.6,73.8,96.3,96.9,89,0,11,15,13,13.2,0,0,0
28/6/2567,1:00:00,34.9,32.9,33.5,33.8,73.8,97.4,98,89.8,0,11,15,13,13.2,0,0,0
28/6/2567,2:00:00,34.8,33,33.6,33.8,71.8,96.3,99.2,89.1,0,10,14,12,11.9,0,0,0
28/6/2567,3:00:00,34.6,33.2,33.9,33.9,71.8,97.4,99.2,89.5,0,10,14,12,11.9,0,0,0
28/6/2567,4:00:00,34.7,33.2,33.9,33.9,71.8,97.4,100.3,89.8,0,11,15,13,13.2,0,0,0
28/6/2567,5:00:00,35.7,33.6,34.2,34.5,70.7,98.6,100.3,89.9,0,10,14,12,11.9,0,0,0
28/6/2567,6:00:00,35.5,33.7,34.3,34.5,69.7,96.3,101.5,89.2,0,10,14,12,11.9,6,0,0
28/6/2567,7:00:00,35.4,34.2,34.9,34.8,69.7,96.3,101.5,89.2,0,10,14,12,11.9,313,125,15
28/6/2567,8:00:00,35.4,33.4,34,34.2,70.7,94.1,101.5,88.8,0,10,14,12,11.9,686,994,69
28/6/2567,9:00:00,35.1,34.1,34.7,34.7,68.6,94.1,102.6,88.4,0,10,14,12,11.9,763,2746,117
28/6/2567,10:00:00,35,34.2,34.9,34.7,66.6,94.1,102.6,87.7,0,10,14,12,11.9,772,3671,260
28/6/2567,11:00:00,34.7,34.2,34.9,34.6,63.4,95.2,102.6,87.1,0,11,15,13,13.2,805,3416,264
28/6/2567,12:00:00,33.4,34.6,35.2,34.4,64.5,95.2,101.5,87,0,12,17,15,14.5,1115,2451,162
28/6/2567,13:00:00,32.8,34.4,35.1,34.1,64.5,94.1,101.5,86.7,0,12,17,15,14.5,3298,3177,190
28/6/2567,14:00:00,32.5,33.5,34.1,33.3,66.6,93,102.6,87.4,0,12,17,15,14.5,3875,4460,240
28/6/2567,15:00:00,32.2,34.7,35.3,34.1,66.6,90.7,102.6,86.6,0,11,15,13,13.2,1901,2558,229
